Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
3,5,0.2888641486430711,0.5660069152552178,0.6444341872451728,0.08885714285714286,0.6547851023471113,0.1954776008820376,0.36363636363636365,0.43323357199685164
1,1,0.3043326332309691,0.31626069535343354,0.35771982460189244,0.3355714285714286,0.38053732325024275,0.2699554940344594,0.36363636363636365,0.3923799811152719
7,1,0.33651482911006425,0.3799420958650813,0.25225017309023773,0.5314285714285715,0.45918482744477773,0.14608210780160155,0.9090909090909091,0.556411493834595
9,0,0.18246850819347157,0.7341523046517189,0.6259712285560428,0.6945714285714286,0.9587465562426689,0.7677285799844764,0.7272727272727273,0.9252108743003702
1,4,0.6334316220470926,0.499946927981802,0.09331487037464425,0.8265714285714285,0.4654506286341314,0.02858818814657328,0.18181818181818182,0.48247581294463315
7,7,0.2674179977347104,0.39541929943229853,0.5295022694053388,0.01657142857142857,0.41981937692076227,0.13836740836819808,0.6363636363636364,0.5103339393985571
7,4,0.140906111948415,0.47619967395087326,0.4221093930302331,0.216,0.38616367097788873,0.12213625566031884,0.5454545454545454,0.5218578443791361
4,1,0.11153825049700263,0.059828191361456534,0.6247403646434342,0.6968571428571428,0.13235664949093634,0.7948518356514264,0.5454545454545454,0.11500139209258649
10,0,0.18625049305312044,0.007363124269093079,0.9948457573659513,0.009571428571428571,0.04705072814525577,0.9121824165710165,0.7272727272727273,0.07908803610626582
8,6,0.07764235620509824,0.6875264213616649,0.5855835064235712,0.19814285714285712,0.5219344534802938,0.21841442869776934,0.45454545454545453,0.5671927784733956
4,4,0.07043666057657971,0.4242715764997829,0.5244249557658283,0.8831428571428571,0.7993752011788707,0.6454237787808206,0.7272727272727273,0.8252061406501661
2,2,0.37789567669492946,0.27361851236955986,0.27825217324409574,0.4831428571428571,0.5284545159202579,0.29125399881272424,0.36363636363636365,0.6295167597157209
12,2,0.6124685886508392,0.30841604249231996,0.4473421032387107,0.7405714285714285,0.25951517292813286,0.35527672823591766,0.6363636363636364,0.5760544543128476
0,7,0.23228525330807248,0.5475202445867121,0.4858066005077314,0.6691428571428572,0.3982319473950294,0.5739320585536285,0.6363636363636364,0.009922570872153941
7,0,0.24502863472872313,0.3431560087987394,0.29479190706977465,0.4524285714285714,0.46075988441146604,0.17299118559345456,0.9090909090909091,0.49781696750366167
4,2,0.24010115449281827,0.9124154336936213,0.8656050465420418,0.24957142857142853,0.55156457615802,0.5247617451224627,0.6363636363636364,0.6995373096429846
6,1,0.5132960333534742,0.6910645093841081,0.37979844603431034,0.29457142857142854,0.6616321104243144,0.27691110179444356,0.2727272727272727,0.49663076916776666
0,7,0.23228525330807248,0.39314564199267155,0.4958073697976768,0.6505714285714286,0.21609213378273737,0.3398863514079558,0.6363636363636364,0.5131246132480557
4,0,0.605721787635077,0.26590662628411765,0.590891607046696,0.7597142857142857,0.42501250093401993,0.5279365475934377,1.0,0.10685440089301905
10,4,0.23228525330807248,0.0005136651911216161,0.8822986383567968,0.21857142857142856,0.0033999737823720393,0.9209394189524752,0.7272727272727273,0.12480583369910483
12,0,0.9682619304625112,0.18858976273224212,0.7319024540349259,0.21214285714285713,0.5710084157835937,0.38836482404732053,0.6363636363636364,0.3695789525696212
7,0,0.18702129144174554,0.4087573337642389,0.3890299253788753,0.2774285714285714,0.4419725383488567,0.11124005586173961,0.9090909090909091,0.5145981195318355
4,7,0.4057651995392651,0.06923573267008486,0.7959843064851142,0.3788571428571428,0.3126459430595442,0.6066785548403802,0.5454545454545454,0.25313208244308655
4,4,0.19049357003656514,0.051451356607574286,0.5125778906069698,0.9051428571428571,0.30001805998313597,0.26955683826960175,0.6363636363636364,0.03608383169403549
7,0,0.20536351888741292,0.365977342535046,0.14385721978613744,0.7327142857142858,0.3697354418296493,0.24916871812189073,1.0,0.3721181391963561
10,1,0.10480024447487574,0.6503544907427516,0.4965766597430572,0.9348571428571429,0.8858044337368058,0.47938358063338327,0.8181818181818182,0.5846834088005809
4,1,0.4818939690600511,0.05432137322819897,0.5951996307408263,0.7517142857142858,0.479912443620757,0.7642891672136592,0.6363636363636364,0.00716239632774509
4,1,0.08260356283469714,0.9481740117855345,0.5769674590353104,0.7855714285714286,0.9146165557287096,0.9055178964734015,0.5454545454545454,0.993537928175644
4,1,0.0948333863281553,0.9661502117115164,0.7442880221555506,0.4748571428571428,0.8563964772677682,0.878164261884042,0.8181818181818182,0.9857996832997465
9,4,0.3076031930876818,0.9457044058012978,0.7355181167782139,0.4911428571428571,0.9857102155059297,0.9428290373044566,0.8181818181818182,0.9823658671915656
10,7,0.1680221256878856,0.021635339996918423,0.9327640587737518,0.12485714285714286,0.0628017202793127,0.8102158826692046,0.6363636363636364,0.2253926023703549
9,7,0.10993562899883867,0.7048631454129377,0.7845988152934841,0.39999999999999997,0.9666977620067623,0.8038709295540778,0.6363636363636364,0.9778190080645063
0,7,0.23228525330807248,0.6117939977524675,0.5475036541272406,0.5545714285714286,0.7689956647859717,0.6173437898052101,0.7272727272727273,0.04546958020567665
6,2,0.14782796084591984,0.6925236292258422,0.3741826294330333,0.305,0.6617189894061629,0.2783754685431452,0.18181818181818182,0.5069607183578818
4,2,0.018289324085089237,0.9977818424979826,0.7126702054004155,0.5335714285714286,0.9452476537093085,0.950279972716971,0.45454545454545453,0.9812269737772386
6,4,0.23228525330807248,0.7225811695235979,0.2103238710670052,0.6092857142857143,0.6692249549050545,0.311804973752443,0.36363636363636365,0.5141722424263366
11,1,0.06322054099831637,0.5257244815131928,0.21717055158089088,0.5965714285714285,0.3955295772029469,0.131536700709986,0.36363636363636365,0.4337543196436979
12,2,0.23228525330807248,0.2544401412056622,0.42957150550042317,0.7735714285714286,0.5465825046003534,0.29031024510418924,0.5454545454545454,0.4228505812190173
1,1,0.40408754120487206,0.3475413835722864,0.4573044080313871,0.44528571428571423,0.3766392194611198,0.23974983373541583,0.36363636363636365,0.40377567377674517
7,4,0.25384535340812886,0.3912784924643543,0.29409954611893224,0.4537142857142857,0.42491349274081724,0.13996688299353313,0.7272727272727273,0.5194301379098805
7,1,0.31918031675855585,0.3614517194551911,0.07646742057081311,0.8578571428571429,0.3851292010203583,0.19867730626564062,0.7272727272727273,0.46420885308103554
4,2,0.06884242280059107,0.0886202666361895,0.8517578275251944,0.27528571428571424,0.11844951410236032,0.840761016252193,0.45454545454545453,0.03330892425621685
7,4,0.42850276984153096,0.3983439108864651,0.5255788906838988,0.023857142857142858,0.46833882253858183,0.11683004319571409,0.7272727272727273,0.45953108368651435
8,6,0.26986439160189635,0.5437005942460036,0.5831987075928919,0.20257142857142854,0.44776458847522715,0.20016976564508873,0.2727272727272727,0.6717925708201954
10,7,0.3072231570289555,0.4071003084488002,0.9371490114624202,0.11671428571428571,0.3278476184596869,0.23548960967520557,0.6363636363636364,0.4112644040492662
4,0,0.05370463620776826,0.0005181589057274667,0.9430725440418494,0.10571428571428572,0.004435206418316111,0.9964215034919212,0.8181818181818182,0.0015897991872724192
7,0,0.2152906887014749,0.4082795806776391,0.19293791830140783,0.6415714285714286,0.43032121977166443,0.1335390381635637,1.0,0.44398517476333627
7,7,0.48273878418820393,0.3449838440873352,0.10946995922763296,0.7965714285714286,0.4496687826272421,0.18837463954179864,0.7272727272727273,0.43689176177590544
11,7,0.3681078250841501,0.5452506175221121,0.5158089083775675,0.042,0.42978529413300626,0.08386808525238815,0.18181818181818182,0.4804351377014132
8,3,0.2354889463469356,0.5488908159165837,0.6295868912993308,0.11642857142857142,0.45126835446008773,0.09902672187761245,0.09090909090909091,0.5705849620625134
12,2,0.23228525330807248,0.30792558843682966,0.6548196015078084,0.35528571428571426,0.5115941336467803,0.23344629081993282,0.36363636363636365,0.4082655138641713
7,2,0.11734005055802135,0.42557514069157887,0.4141087775982768,0.23085714285714284,0.34642357631381165,0.18385171974554085,0.5454545454545454,0.5082126318344871
1,1,0.6529878951441542,0.5269949283396299,0.07208246788214491,0.8660000000000001,0.48871459807098466,0.019557574794430616,0.36363636363636365,0.5106607032757807
12,4,0.03920922499729528,0.6230182534177288,0.5004231094699593,0.642,0.34400991580718787,0.2482521640502165,0.8181818181818182,0.6070701435336546
7,7,0.040149408797934764,0.382116593929195,0.016847449803831183,0.9685714285714285,0.4843311827184413,0.1973903496529755,0.6363636363636364,0.6383879040647735
4,2,0.1012708555224637,0.054515593888837276,0.5401184706515887,0.854,0.11032168085551669,0.8314757638890317,0.45454545454545453,0.08666097477351056
5,6,0.2484172622396065,0.5881803252196757,0.20832371720901607,0.8987142857142857,0.302901076640079,0.36777427862038525,0.36363636363636365,0.7460604058968762
11,0,0.4801119718421214,0.29572307857828595,0.05838910685437346,0.8914285714285715,0.28825198563109095,0.3288173771394865,0.5454545454545454,0.5016550975756471
8,3,0.3390256075050638,0.6608719119006295,0.248942226325102,0.8232857142857143,0.5138155596686094,0.20400406228335954,0.36363636363636365,0.5965602437849985
4,1,0.21774822153516474,0.13891194844475435,0.7232094776521273,0.514,0.1918642658760803,0.7850180559492572,0.5454545454545454,0.00979777455891539
1,2,0.18631627178434337,0.5250117096883068,0.23624894222632514,0.5611428571428572,0.4488391057894294,0.06447487339210801,0.09090909090909091,0.4605103158737464
7,7,0.16131388711098346,0.4409251190298401,0.09116085852757909,0.8305714285714285,0.3989400218871015,0.12541296059334273,0.45454545454545453,0.5311550846798789
7,4,0.1059774461705838,0.3951118354134426,0.3080236941303177,0.4278571428571428,0.38033752275748733,0.17410918852382265,0.5454545454545454,0.4666461605300116
7,0,0.23228525330807248,0.3897359556905093,0.3619509193014848,0.3277142857142857,0.45251660457529425,0.12415628055857107,0.9090909090909091,0.5040290313416351
9,7,0.20272861457598135,0.9842413521334705,0.7514424186475884,0.4615714285714285,0.9940759574226563,0.985778886858985,0.5454545454545454,0.9996708857362694
12,1,0.23228525330807248,0.26915215910150914,0.7892145549657666,0.10571428571428572,0.5069772339576432,0.29013007757861276,0.7272727272727273,0.37757943584463827
4,1,0.04407282370595353,0.7557690525650527,0.6388183706438958,0.6707142857142857,0.6534908733304183,0.39042101588281314,0.9090909090909091,0.6769137648970632
4,0,0.11749952308726756,0.9527184120036133,0.5043464881913995,0.9204285714285715,0.8888860968718744,0.8845582744922262,1.0,0.9821487959573836
4,1,0.10623152371163865,0.38362665879308944,0.665128086775906,0.6218571428571429,0.38838465057248756,0.5492723740464808,0.5454545454545454,0.04598209223513237
7,2,0.36818772933949,0.3562490163355584,0.4341103161781676,0.1937142857142857,0.4401708056951346,0.18761130082387595,0.2727272727272727,0.5247635686455757
7,7,0.3013829396232151,0.4568705610638052,0.37972151703977236,0.2947142857142857,0.419355951594446,0.1008100531014471,0.7272727272727273,0.45904651032436
6,4,0.23228525330807248,0.7060454310669348,0.1420878529117625,0.736,0.6668267316098124,0.29596227222202093,0.36363636363636365,0.47296715115063026
4,0,0.4107983575902473,0.6149019851199058,0.6247403646434342,0.6968571428571428,0.5307198913738693,0.22707889645150633,0.6363636363636364,0.6703545743384738
3,5,0.4780010206502412,0.5159286366496365,0.35571967074390337,0.625,0.6571588817177769,0.16844439629055552,0.18181818181818182,0.5055210078506472
0,4,0.7088246118850462,0.3676104869489138,0.4549580736979768,0.7264285714285714,0.6492106709532787,0.43338728761314027,0.6363636363636364,0.8273320830911047
8,6,0.03287873863789874,0.6670664901076787,0.6352027079006077,0.106,0.5047072828929149,0.20290700876973533,0.5454545454545454,0.5843118406418685
7,4,0.471876770619554,0.48626289648095794,0.5273482575582737,0.02057142857142857,0.3950563921565945,0.12299679747757367,0.8181818181818182,0.5545580466884963
12,2,0.23228525330807248,0.2890376626938562,0.35010385414262635,0.9211428571428572,0.5309705103362393,0.27911444983648936,0.6363636363636364,0.6343744899379751
11,7,0.5002720304624602,0.3011632734346801,0.42634048772982536,0.20814285714285713,0.2756117235760973,0.3355312580799878,0.18181818181818182,0.49127075311740603
11,0,0.49929059696376443,0.482703343008546,0.1575505808139088,0.7072857142857143,0.4119480447235575,0.08908692045631966,0.5454545454545454,0.4907604375637072
12,2,0.23228525330807248,0.4242715764997829,0.35395030386952847,0.914,0.4401708056951346,0.2913087441141477,0.2727272727272727,0.6452164645990215
0,0,0.9038601990412464,0.47409368102877186,0.7401338564504962,0.19685714285714281,0.4544950958638067,0.3785969278083738,0.6363636363636364,0.8325109196890869
11,1,0.23228525330807248,0.5330938161013753,0.511039310716209,0.05085714285714286,0.38564306665156844,0.1374007771252804,0.45454545454545453,0.4445338817399252
3,5,0.05443884365864249,0.6615948226937871,0.6147395953534889,0.144,0.557851993604293,0.18688180979243238,0.0,0.47384960117847635
4,4,0.2548688470819695,0.9652322918542047,0.5350411570120779,0.8634285714285714,0.5013677267369168,0.5324461783980107,0.5454545454545454,0.5467064730353617
11,4,0.5589680900080475,0.5205493481271272,0.4339564581890915,0.19399999999999998,0.3903289486038402,0.13143896499218,0.2727272727272727,0.44090562340061507
0,2,0.23228525330807248,0.8930643840274834,0.317947534425725,0.9808571428571429,0.6368925333289827,0.7061982041760885,0.6363636363636364,0.9533018540452053
2,2,0.17422554160232862,0.2721768662545571,0.4058773751827064,0.2461428571428571,0.5226942598229809,0.3517537916986048,0.5454545454545454,0.7146254852170487
12,7,0.23228525330807248,0.5067433258727766,0.427494422647896,0.7774285714285715,0.5121272353194648,0.15276165647133014,0.45454545454545453,0.6438531536577015
7,7,0.07361374911256491,0.4472650931301691,0.2078621432417879,0.6138571428571429,0.3911897697759941,0.1334780570643788,0.5454545454545454,0.5419783207348777
4,0,0.17393363541174295,0.6188083789574553,0.6285098853757981,0.6898571428571428,0.6071053202001244,0.40738619245503765,0.9090909090909091,0.8238325718203139
1,2,0.22430520840295246,0.5300928510532789,0.351257789060697,0.34757142857142853,0.46511722357344853,0.06013281208148891,0.09090909090909091,0.45325058928728373
6,7,0.08498360319439684,0.6933574227493194,0.09723824909608436,0.8192857142857143,0.6265961613935503,0.25676118530817926,0.2727272727272727,0.46951088248994577
11,2,0.037836109491618114,0.5087239816012779,0.4550350026925149,0.15485714285714283,0.44404379927604976,0.04983169654071425,0.09090909090909091,0.4955719388876011
4,7,0.33631161680737304,0.998434986824124,0.7309793061004694,0.49957142857142856,0.9859153675680019,0.26955683826960175,0.36363636363636365,0.9875086134006008
7,7,0.18463607231113938,0.43646756327876823,0.07731363951073164,0.8562857142857142,0.40255426209030504,0.1199936341300307,0.7272727272727273,0.5067640112668487
8,6,0.13433395141738552,0.6829029437851432,0.2677898299869221,0.7882857142857144,0.49745926984437844,0.20781946949356658,0.18181818181818182,0.5562409202620852
7,4,0.15260434932173897,0.47289389109043295,0.019924609585352762,0.9628571428571429,0.44773520547525913,0.06681511244417535,0.45454545454545453,0.45980769445865566
7,2,0.1452007587610487,0.3846320533913977,0.07515962766366648,0.8602857142857143,0.4401708056951346,0.2382326609713484,0.36363636363636365,0.5211272890124219
7,4,0.08321287616715795,0.33388876635672116,0.4419570736210478,0.1791428571428571,0.4143443655301921,0.20825631282208548,0.5454545454545454,0.5425113919342082
2,2,0.049109756301826665,0.299324046974706,0.464574198015232,0.5061428571428571,0.5214640607267484,0.28388825013236046,0.5454545454545454,0.6576333159678954
6,0,0.1959762927611432,0.7078126534599232,0.5380413877990615,0.0007142857142857143,0.6665237742365288,0.2960867893748388,0.5454545454545454,0.5125172772106968
12,2,0.23228525330807248,0.5768649400298927,0.8415262712516348,0.00857142857142857,0.5234009847758236,0.13094646907867188,0.5454545454545454,0.5970438861557712
4,1,0.3855454199276316,0.9240446446204,0.7253634894991923,0.51,0.912445921252185,0.26955683826960175,0.9090909090909091,0.9906117846618374
7,7,0.2928500379924714,0.42600991822818296,0.2500961612431726,0.5354285714285714,0.487019777950621,0.1029126313952356,0.7272727272727273,0.5691194619335992
5,5,0.12780922862934008,0.24293399291119572,0.6688976075082699,0.04342857142857143,0.4808625397201869,0.3523065395316385,0.36363636363636365,0.6797723196491987
4,1,0.18837667445510634,0.19870925291276675,0.6085083467959075,0.727,0.3698836158249472,0.6519870299890507,0.5454545454545454,0.034941739583666524
2,1,0.36517558707718756,0.29432174343904255,0.321563197169013,0.4027142857142857,0.5033923205553003,0.2640550785342486,0.9090909090909091,0.6220785009281818
7,7,0.21519722696008947,0.45203111720447475,0.42280175398107556,0.2147142857142857,0.419965090554848,0.11806591855197457,0.45454545454545453,0.4329542644687333
0,7,0.23228525330807248,0.5059370403851952,0.4881144703438726,0.6648571428571429,0.36653112145697975,0.1633890210336887,0.7272727272727273,0.4245209857902399
8,3,0.3063816535189879,0.5669757344373542,0.21793984152627127,0.8808571428571429,0.37423223948250206,0.15462552305738364,0.2727272727272727,0.5318071462081134
7,0,0.4142259337397595,0.43753444613195386,0.5335795061158551,0.009,0.4425435304073145,0.08280403959845964,0.6363636363636364,0.5021211398667198
3,5,0.40883749207779346,0.48055663257556935,0.30333102546349716,0.7222857142857143,0.4773456670742582,0.09617251725018944,0.2727272727272727,0.4084103714946806
11,4,0.39259855180783165,0.3088137372064867,0.07262097084391111,0.865,0.3095657296985646,0.3033351227778103,0.2727272727272727,0.5382469470016474
7,4,0.46585107360069383,0.48129636188160213,0.5010385414262636,0.06942857142857142,0.4943588438438791,0.010228351552833363,0.45454545454545453,0.4874652684696172
2,7,0.3765737229687837,0.2727870737074277,0.07492884068005236,0.8607142857142858,0.5092942432876323,0.3138489238137387,0.6363636363636364,0.6660371836278767
4,2,0.024217657609010144,0.024860881235372303,0.7474421109316103,0.469,0.029921351108768784,0.9493297033074357,0.6363636363636364,0.02119306910174297
7,0,0.3272428943599898,0.5154950413103483,0.14178013693361033,0.5061428571428571,0.39438192046295556,0.11426324101657832,0.8181818181818182,0.5326755831414502
7,1,0.07462151597833315,0.4028314306786606,0.3180244634202631,0.40928571428571425,0.4663617551480297,0.11042067719880225,0.5454545454545454,0.5344533521521263
6,4,0.10964222845261985,0.713694291316236,0.005308100623124921,0.99,0.6811745409057148,0.312044494354108,0.18181818181818182,0.49676339055710583
10,2,0.26222324060176017,0.27952578075084,0.6004308023694132,0.7420000000000001,0.22775445995993446,0.420867037651461,0.6363636363636364,0.3732517916542113
11,7,0.10845583419199446,0.5150704864510657,0.22370951611662437,0.5844285714285714,0.3883352158672027,0.13303412755005586,0.18181818181818182,0.44008044937074037
8,6,0.4797020564443014,0.3796552319751576,0.436725901992461,0.47457142857142853,0.5163564626633346,0.15142968103295332,0.36363636363636365,0.5762422033289273
7,2,0.05909802587324723,0.39759256327432396,0.18778367566735907,0.6511428571428571,0.38952200913406176,0.18409369624939964,0.45454545454545453,0.41889659205777635
4,0,0.22702225646377616,0.044967100559969164,0.6415878144472653,0.6655714285714286,0.14227892872088915,0.8095279236959403,0.6363636363636364,0.1005965867519412
9,1,0.46447047008833126,0.22301272940339925,0.49465343487960617,0.9384285714285715,0.04743712205551802,0.7281039705492146,0.9090909090909091,0.15305297883286775
0,2,0.7620837118387515,0.767784685849312,0.4573044080313871,0.7165714285714285,0.9267601280181521,0.6132831894362198,0.45454545454545453,0.6844926294595973
7,1,0.41182428324481846,0.40065706405004897,0.01784752673282572,0.9667142857142857,0.37832451176826437,0.18714232033274802,0.5454545454545454,0.5740832233277933
10,7,0.3482976465235177,0.9860088329639958,0.8562197092084006,0.26699999999999996,0.7350457027789462,0.6249979086711251,0.5454545454545454,0.5843022792395959
8,3,0.6289126114214467,0.49204008753256145,0.6742826371259328,0.033428571428571426,0.48990870277759474,0.15645898486087206,0.18181818181818182,0.647080433887882
2,2,0.14063764914386923,0.2671958110231737,0.08100623124855763,0.8494285714285714,0.48158099721490216,0.26955683826960175,0.36363636363636365,0.6453618357094917
6,2,0.15288364756595565,0.2548369628065338,0.4573044080313871,0.011571428571428571,0.34184654370105844,0.36315206760067853,0.18181818181818182,0.36033918731523573
7,7,0.2595027468964609,0.3974052943230263,0.38264481883221785,0.28928571428571426,0.45023023256568034,0.1204465851944585,0.5454545454545454,0.5260164670575381
2,7,0.27349795290697426,0.29382110840584114,0.23540272328640674,0.5627142857142857,0.49502390849219924,0.26330764083577546,0.5454545454545454,0.6199054172387036
7,4,0.08409900907210541,0.44088332629326027,0.4573044080313871,0.308,0.45148593462311765,0.08128781248558235,0.7272727272727273,0.5338199201319058
7,1,0.08259874742682201,0.5132931247266522,0.32402492499423036,0.3981428571428571,0.4354252591820051,0.10689045562621675,0.5454545454545454,0.5822332356012566
3,5,0.20616817033895934,0.5675075545032205,0.6128163704900378,0.14757142857142855,0.521384434010705,0.07525014872336355,0.2727272727272727,0.4658280615554937
4,2,0.2711262342630876,0.896013432382204,0.5187322101700131,0.8937142857142858,0.8612802773224125,0.7838770007916284,0.45454545454545453,0.9209595399896167
