Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Reds,7,0.4336681848574685,0.6427675162008423,0.5411185475805832,0.2807142857142857,0.4429785395089981,0.18537219035064673,0.5454545454545454,0.5776304907004463
Oranges,6,0.023633754787466085,0.3268342024552396,0.4482652511731671,0.54,0.38748204419066246,0.23007332204549283,0.18181818181818182,0.4606678112564199
Blues,2,0.8908015355300315,0.2357943208889887,0.513270251557812,0.6181428571428571,0.26826408601703383,0.39614884244959386,0.45454545454545453,0.4921497038102828
Turquoises,1,0.06972101295243623,0.7939156882281866,0.47049773059466116,0.9832857142857143,0.8907245735377486,0.7089012638126084,0.5454545454545454,0.8776962412178615
Purples,1,0.1807661796457206,0.46945017001439254,0.520501577044388,0.03328571428571429,0.3684126968386681,0.16065394265825833,0.5454545454545454,0.4322610362132614
Greys,5,0.20439513085994443,0.4829829519240624,0.52042464804985,0.3191428571428571,0.3978854655133352,0.12192024800232187,0.18181818181818182,0.443034985157873
Pinks,7,0.5696729096137424,0.34798293280604803,0.0209246865143473,0.961,0.3662123087806904,0.23004423246782477,0.2727272727272727,0.4436950862060493
Turquoises,4,0.132166320956484,0.2408566985795758,0.9093776444341873,0.1682857142857143,0.15222991439614414,0.7279017755803664,0.45454545454545453,0.037864423634189986
Purples,1,0.11212192289263048,0.45435337556027056,0.16932071697822912,0.6854285714285714,0.39928243254748574,0.11303112028566831,0.7272727272727273,0.5016624681582251
Oranges,5,0.07533837671255877,0.41212719012886495,0.45703515655050386,0.43685714285714283,0.4617423350275649,0.34044060173731866,0.2727272727272727,0.7886561166279754
Turquoises,1,0.10497345578366049,0.6455469619339044,0.49580736979767676,0.9362857142857143,0.8645533673140957,0.6826104426801384,0.6363636363636364,0.9477252438938653
Whites,7,0.10070467385821177,0.2777732779671664,0.343949534579583,0.36114285714285715,0.28099747213407417,0.35011945687626955,0.2727272727272727,0.5147540445620836
Browns,1,0.2838274243232825,0.48982892683991736,0.1463958766058928,0.728,0.4452914512854617,0.06600095982177455,0.36363636363636365,0.45656764617010087
Khakis,1,0.2349202792890139,0.828994084875573,0.7052080929302252,0.5474285714285714,0.792761494502821,0.7558940074408602,0.9090909090909091,0.4971660696576242
Violets,0,0.5111661530882056,0.6940603678939623,0.466574351873221,0.9905714285714285,0.5940016414651457,0.2503231055609662,0.6363636363636364,0.5728700852383132
Oranges,5,0.6260480511437825,0.4484069315561694,0.20663127932917918,0.9018571428571428,0.36352376152078153,0.30699026082722203,0.09090909090909091,0.7338744196416992
Purples,4,0.10278774491887645,0.40238324321630176,0.1977075159627664,0.6327142857142857,0.4142410893095901,0.14166067814412747,0.5454545454545454,0.4634356171395262
Reds,6,0.2189550874947163,0.6408368089400369,0.6475882760212325,0.083,0.4131581347154703,0.1861814937024002,0.5454545454545454,0.550147158522631
Purples,0,0.10260149040169526,0.3890439829161984,0.15208862220170788,0.7174285714285714,0.3577775240798456,0.19747429437302014,0.6363636363636364,0.5274403341578602
Khakis,1,0.5385966442992309,0.6240575555139543,0.48257558273713363,0.9608571428571429,0.6010762483540971,0.4189222295883189,0.9090909090909091,0.8347084875610734
Purples,7,0.18491572005614187,0.4364675632787683,0.07731363951073163,0.8562857142857143,0.40255426209030504,0.11999363413003071,0.7272727272727273,0.5067640112668488
Yellows,2,0.834752833557018,0.6263669106464719,0.38879913839526115,0.8492857142857143,0.561431188107822,0.18108595972191813,0.36363636363636365,0.4066558264633205
Blues,2,0.2349202792890139,0.023843981715781698,0.4388029848449881,0.7564285714285715,0.6916027420332423,0.5999080909473037,0.5454545454545454,0.6105314216190308
Turquoises,2,0.1015830178598542,0.9655107666289803,0.6225863527963689,0.7008571428571428,0.9987951278487992,0.9702976260714191,0.6363636363636364,0.9903832336774518
Purples,7,0.5266277789386439,0.42519437528671405,0.1996307408262174,0.6291428571428571,0.4472051826490602,0.11116139938809325,0.7272727272727273,0.5592323344491354
Browns,2,0.15886147498341993,0.48787194019507496,0.28640664666512805,0.468,0.4235090010167854,0.08606405172164572,0.0,0.4589586178672328
Greys,3,0.08785296856692282,0.6647084333858381,0.6032002461727826,0.16542857142857142,0.4983287711329929,0.1794793233226202,0.18181818181818182,0.47093163556659695
Whites,4,0.2725355934027146,0.4227041491592875,0.5251173167166706,0.024714285714285713,0.3970424949668091,0.13755690700444423,0.36363636363636365,0.45150228593483915
Greys,3,0.07097979926249555,0.6209652655820058,0.6813601046234324,0.020285714285714285,0.5916720325122246,0.1611989297999512,0.09090909090909091,0.4964965940736387
Blues,7,0.2349202792890139,0.5292873481273341,0.7103623355642741,0.25214285714285717,0.5410684140971994,0.37180658671984756,0.6363636363636364,0.1729886949907452
Purples,0,0.08812211383063145,0.47204277600832284,0.5020386183552581,0.06757142857142857,0.4662107626509461,0.039189469039304814,0.7272727272727273,0.5189676199385296
Purples,2,0.17054142342067635,0.4224410360196595,0.256635125778906,0.5232857142857142,0.3947498800700994,0.14732858166398044,0.2727272727272727,0.45051282230871104
Violets,1,0.12141232426418937,0.2141752435205403,0.7599046080467727,0.44585714285714284,0.15624782024382705,0.5565146644408019,0.5454545454545454,0.30442154088057816
Browns,1,0.060718320232886806,0.34737019926835844,0.06615893530271572,0.877,0.39467491237340907,0.22101288757994422,0.2727272727272727,0.41862094970467845
Oranges,6,0.06997279858212847,0.5966181372551252,0.5811216247403646,0.20642857142857143,0.29340892426648246,0.2772980345659527,0.18181818181818182,0.3966714449296578
Purples,0,0.20562187430719184,0.4227041491592875,0.395876605892761,0.26471428571428574,0.43837600535962085,0.20227863691182443,1.0,0.5725943069482536
Khakis,4,0.40317183691608893,0.4227041491592875,0.5678129086852834,0.499,0.5475945851669288,0.4362565265162763,0.45454545454545453,0.6665297782537513
Khakis,1,0.22439304319517195,0.8606009913858627,0.5459650742364797,0.8431428571428572,0.5634648178546966,0.4328023744262903,0.6363636363636364,0.6117563318748052
Greys,3,0.19832949813905948,0.4597414784417342,0.3026386645126548,0.7235714285714285,0.4399298860957006,0.06909473121469971,0.09090909090909091,0.4885454454835729
Whites,2,0.24887667608909084,0.5192290354925257,0.08246788214478039,0.8467142857142858,0.46687659821365146,0.04459685629671581,0.09090909090909091,0.5357580139804065
Purples,2,0.35660273010462923,0.38002474316417445,0.25040387722132473,0.5348571428571428,0.45346280024018987,0.13431242930754111,0.5454545454545454,0.49539522413195963
Purples,0,0.3922595853815292,0.4770778244285716,0.015231940918532236,0.9715714285714285,0.43389519892920775,0.1082064879943527,0.7272727272727273,0.580313753039874
Khakis,0,0.12417489342878488,0.8707022009553281,0.5750442341718593,0.7891428571428571,0.8639822029575637,0.7774096291685662,0.9090909090909091,0.9326468570434567
Khakis,7,0.1141344676079758,0.7544620823796856,0.914531887068236,0.15871428571428572,0.7374178502986055,0.6358172961419872,0.6363636363636364,0.9330563588361802
Reds,6,0.22849589446047458,0.4506773232929467,0.5497345949688438,0.26471428571428574,0.5150240681024271,0.14907237936276035,0.5454545454545454,0.6316486426074045
Pinks,0,0.1399059343763643,0.3402474975759351,0.07862143241787832,0.8538571428571429,0.4248767824404879,0.264157898881203,0.5454545454545454,0.4562242148124142
Greys,3,0.5252072000863269,0.6625046538245625,0.6270482344795754,0.12114285714285715,0.5346179739209616,0.18339548290433144,0.36363636363636365,0.46116506436616045
Greens,2,0.17417742394463495,0.3177419725161291,0.3124855758135241,0.4195714285714286,0.5033982001262283,0.2441867672476313,0.36363636363636365,0.6272279257478042
Greys,5,0.23566253683143568,0.4457222696918313,0.5491960920070774,0.26571428571428574,0.3980546492813826,0.12666228128054055,0.0,0.4600800737937042
Browns,4,0.2810181547031331,0.3385872043710066,0.3201784752673283,0.4052857142857143,0.37464285747554227,0.2403025135985558,0.18181818181818182,0.42152749272064743
Purples,0,0.08624502876622639,0.3513852093362254,0.03600276944380333,0.933,0.4317700438912705,0.18387707390434105,0.7272727272727273,0.5497587162029413
Pinks,4,0.6326933694475836,0.6957557009925224,0.4328025232710209,0.19614285714285715,0.675589674644047,0.29187770214043784,0.18181818181818182,0.5054107662904169
Whites,0,0.19086405830941264,0.46685559839673757,0.17478267559043006,0.6752857142857143,0.44470981851589303,0.06640554770659136,0.45454545454545453,0.5295891428908145
Purples,1,0.5489811307635363,0.49643153286224845,0.2505577352104008,0.5345714285714286,0.4713061565464076,0.09581861584060458,0.9090909090909091,0.5915615881250851
Yellows,4,0.2349202792890139,0.645331441384826,0.7512116316639741,0.1762857142857143,0.5431327344441308,0.1938189515890154,0.7272727272727273,0.5961116335772677
Khakis,7,0.12609244497363212,0.32702880759290043,0.46472805600430805,0.994,0.48219793075474077,0.264157898881203,0.7272727272727273,0.35483896628504397
Purples,0,0.2218126138965361,0.4202583075331946,0.11508577582890993,0.7861428571428571,0.4315630875783648,0.1351272956811936,0.9090909090909091,0.42442685085156756
Greens,1,0.2210602383030527,0.26370833851163183,0.3785675821217016,0.2968571428571429,0.49515004717421435,0.29040493155783964,0.5454545454545454,0.6121913007668474
Whites,4,0.3345977431728691,0.5268824241242167,0.48142164781906294,0.10585714285714286,0.4405416035319346,0.06006590027287624,0.2727272727272727,0.494020509362505
Browns,2,0.2741753164438964,0.32636162319399636,0.5214247249788445,0.03157142857142857,0.3822252243691615,0.25115143161541126,0.0,0.4103638898256603
Khakis,4,0.11079911839235648,0.8970268548829876,0.8726825140395414,0.23642857142857143,0.8508302122103965,0.8247288363832977,0.45454545454545453,0.9820861672224576
Turquoises,1,0.37228696432660274,0.8682544253797009,0.5507346718978382,0.8342857142857143,0.9999036685271843,0.9102938782500045,0.5454545454545454,0.9871209386408077
Purples,7,0.14635875215609948,0.40854861290080946,0.5052696361258558,0.06157142857142857,0.4103050749826055,0.14638966357417132,0.5454545454545454,0.4971660696576242
Khakis,0,0.46938668089436014,0.001194821741558805,0.7726748211400876,0.42214285714285715,0.4535459298558026,0.6324688028605161,0.6363636363636364,0.2666685958598528
Purples,2,0.22361954930921019,0.40148014147245825,0.45941995538118313,0.1467142857142857,0.43184267302061896,0.124511816487188,0.6363636363636364,0.5120294430127555
Khakis,0,0.20618779720425762,0.1808486831066079,0.9428417570582351,0.10614285714285714,0.256972214763797,0.6794335063016402,0.8181818181818182,0.06389879560121405
Purples,7,0.427756186965775,0.47193566672743964,0.260173859527656,0.5167142857142857,0.4824579413680605,0.022088272614445143,0.6363636363636364,0.4967232528759227
Violets,0,0.09516622555775642,0.08770156402956565,0.7647511347026694,0.43685714285714283,0.030377271338171537,0.7897553846727989,0.6363636363636364,0.2160174007971902
Browns,4,0.3241727628589152,0.3143190209556313,0.08923763366412804,0.8341428571428572,0.3687607356325183,0.28556882051239263,0.2727272727272727,0.3792753198509548
Purples,0,0.11353112263867639,0.3802009506333166,0.12716362797138248,0.7637142857142857,0.41171563496376096,0.15808016205077965,1.0,0.5065636733089802
Greens,7,0.11639313172555439,0.26905483457359436,0.29348411416262793,0.45485714285714285,0.5010653944815263,0.30257098734523363,0.45454545454545453,0.643634535117751
Oranges,6,0.5243578649750803,0.2995938146063944,0.4690360796984383,0.4145714285714286,0.3993514325565691,0.3667886188632628,0.5454545454545454,0.7373699499696559
Violets,4,0.49250119799485426,0.14738355402583114,0.7372105546580506,0.488,0.13157169594721646,0.6916817605690698,0.5454545454545454,0.17829198432895235
Purples,7,0.07897300204824177,0.5191688632440403,0.48857604431110085,0.09257142857142857,0.4017667117722464,0.10167714202701607,0.7272727272727273,0.4870052191268007
Purples,1,0.163582348476865,0.382174841501344,0.3454881144703439,0.35828571428571426,0.4077365576201337,0.1608646612987268,0.8181818181818182,0.47753643400370555
Purples,4,0.23664277370404027,0.38365552187890084,0.42572505577352104,0.2092857142857143,0.43837600535962085,0.21465414387438023,0.6363636363636364,0.5298637786995379
Purples,4,0.08620916880544378,0.35433512778011916,0.14508808369874607,0.7304285714285714,0.4670430569980294,0.16447815742324606,0.6363636363636364,0.4971660696576242
Browns,2,0.636756553029014,0.36751177799779255,0.3014078006000461,0.44014285714285717,0.4009437478711088,0.19329333533969037,0.0,0.43181751922759537
Blues,1,0.694532130568794,0.6157005971216781,0.6555119624586506,0.354,0.7688713054923996,0.4653222998245063,0.9090909090909091,0.21208400140497682
Oranges,5,0.352193577817406,0.2360472323886248,0.671128548349873,0.039285714285714285,0.5607297007983355,0.30125024160103064,0.18181818181818182,0.49509569590108854
Blues,2,0.2349202792890139,0.9892162048122514,0.6652050157704439,0.336,0.7288624251332236,0.673236774321242,0.45454545454545453,0.2689949612443586
Khakis,4,0.1434883795513675,0.009856153022573349,0.8674513424109547,0.24614285714285714,0.02329708504909387,0.9680654847722749,0.5454545454545454,0.015264823559156798
Browns,4,0.5529084660338922,0.3221017166907689,0.29286868220632356,0.456,0.33836235898127537,0.2900706831964791,0.2727272727272727,0.3976121223391394
Blues,2,0.9873894176112645,0.699497473333575,0.7207477498269096,0.23285714285714285,0.6185014865904666,0.3862040374291888,0.45454545454545453,0.7528538961321897
Blues,2,0.2349202792890139,0.4260233383585659,0.6462804831140857,0.37114285714285716,0.9751938269379586,0.7013326919966515,0.2727272727272727,0.8775746557438568
Purples,4,0.13238835190330567,0.3514761710715432,0.025463497192091816,0.9525714285714286,0.4086429515717527,0.18995966771702685,0.8181818181818182,0.4754306984853702
Violets,0,0.2420673913155102,0.06639589247062659,0.9810754673436419,0.03514285714285714,0.19857443764940824,0.264157898881203,1.0,0.34528499089905984
Khakis,1,0.19682354812224995,0.189693305861668,0.4482652511731671,0.20985714285714285,0.41624273812186385,0.6637303188210789,0.6363636363636364,0.01816732324377645
Turquoises,2,0.04033626458535339,0.5960803626151041,0.9045311177782906,0.1772857142857143,0.6845463702634609,0.5724844643105942,0.2727272727272727,0.956475963802738
Khakis,4,0.14876039181183384,0.0023414271997537436,0.6465881990922379,0.6562857142857143,0.2878518052936059,0.8167004129752968,0.7272727272727273,0.04120385901268819
Reds,3,0.4267665481960431,0.567304942753089,0.33794907300561583,0.658,0.4365396380843008,0.16702881613983228,0.18181818181818182,0.6263503820004003
Khakis,4,0.2926346285335272,0.24683425502813786,0.6735133471805523,0.6062857142857143,0.456239102198167,0.3144730383882189,0.7272727272727273,0.38355442956807856
Violets,1,0.5597009301816344,0.4227041491592875,0.7495191937841372,0.46514285714285714,0.08813392927089263,0.7368023773539726,0.7272727272727273,0.1715303680674556
Browns,7,0.3579744948388213,0.5035224341077132,0.13370259250711597,0.7515714285714286,0.4685434181257227,0.030592922039941493,0.18181818181818182,0.4747951217388732
Khakis,1,0.5338393654640355,0.9991418258690459,0.8499115316562813,0.2787142857142857,0.6299157346180655,0.7215096824885945,0.8181818181818182,0.859055603473114
Greys,3,0.29518279420443416,0.5404170288648045,0.5792753288714516,0.20985714285714285,0.5523226012507161,0.06175643054307778,0.2727272727272727,0.5122138441981676
Greys,5,0.5315714208330355,0.5694974712153675,0.26117393645665055,0.8005714285714286,0.5127679271765565,0.1050798967416858,0.09090909090909091,0.42372238162233156
Blues,2,0.9451503029416989,0.6358030562144031,0.48880683129471497,0.6635714285714286,0.5431334929345089,0.43899338826194273,0.2727272727272727,0.8609283472363969
Turquoises,2,0.17665420937655188,0.601540164244973,0.47972920993922613,0.9661428571428572,0.8271597265491528,0.47983939807866693,0.6363636363636364,0.4971660696576242
Purples,4,0.19551310965219132,0.5400959906203557,0.31817832140933916,0.409,0.37153315912520385,0.14243539602486466,0.45454545454545453,0.5167210417283286
Khakis,1,0.37118752668572114,0.02607865311638669,0.4482652511731671,0.7928571428571428,0.2560535723780342,0.7350160999281175,0.9090909090909091,0.14603317588066786
Greys,5,0.33420837229176165,0.4607125127839277,0.2560966228171398,0.81,0.5113148630389353,0.09834131797100619,0.0,0.41068007961990566
Whites,7,0.21085485095546633,0.4968507540087093,0.23909531502423265,0.5558571428571428,0.43646450189032765,0.05912977894815879,0.2727272727272727,0.4881022552608867
Purples,1,0.05467683343105695,0.43521963841146405,0.08231402415570432,0.847,0.41805895142456817,0.12344617868404138,0.8181818181818182,0.4419978667264061
Turquoises,0,0.3976999146387513,0.7984817023222027,0.7432879452265558,0.4767142857142857,0.8196249923025398,0.6079942103634391,0.6363636363636364,0.8028732001370726
Purples,1,0.14300721995603732,0.38489366287140375,0.19593814908839144,0.636,0.331329710296139,0.26928968210916865,0.6363636363636364,0.36723094027588227
Purples,1,0.01445699452480073,0.5029747189558754,0.43234094930379263,0.197,0.4175094804461786,0.08489357356761527,0.5454545454545454,0.47365957924231417
Browns,1,0.12217825800033331,0.30318519846984965,0.44472651742441727,0.174,0.36962313563065835,0.29384876100808405,0.36363636363636365,0.3807546807860723
Purples,0,0.6366242636842802,0.3505345940092598,0.25001923224863454,0.5355714285714286,0.3624176268011026,0.2270234553539791,1.0,0.4571635250302822
Violets,4,0.5119228285791362,0.23825577868657224,0.7275175013462574,0.506,0.4404952635805162,0.3002845989266795,0.6363636363636364,0.4708589931285252
Purples,4,0.037570851824107056,0.4034388229288487,0.08608354488806835,0.84,0.4218784362919196,0.13433486175231324,0.7272727272727273,0.4660810783372172
Browns,0,0.2903162800223079,0.3205936469759312,0.011231633202554082,0.979,0.3839876685845551,0.25302908845659117,0.36363636363636365,0.4154860975428605
Khakis,2,0.1345532952250174,0.9072893471718225,0.7989076082775597,0.37342857142857144,0.6694635084224002,0.5485015456076296,0.2727272727272727,0.692454856033899
Oranges,5,0.22764424845221662,0.37401458156932993,0.3990306946688207,0.5445714285714286,0.574300205912652,0.2583236908607131,0.0,0.6831333028885637
Purples,1,0.21124055800369784,0.391305071686519,0.49488422186322023,0.08085714285714286,0.4189213790179173,0.14275275366531823,0.8181818181818182,0.4907626154708124
Purples,2,0.3803640373810602,0.36703026484932716,0.42680206169705354,0.2072857142857143,0.43837600535962085,0.15038892684913302,0.6363636363636364,0.4646293653824158
Turquoises,4,0.213595443924878,0.04365928734179992,0.6406646665128087,0.6672857142857143,0.021333806492994965,0.9292858898296842,0.8181818181818182,0.04079422198151866
Greys,3,0.2049951892915729,0.4987045031640489,0.17439803061773987,0.9617142857142857,0.4356930239543478,0.079993751336281,0.09090909090909091,0.44834275215414837
Purples,0,0.1478079887258582,0.4227041491592875,0.3853373336410493,0.2842857142857143,0.4443495900448763,0.0782564777082826,1.0,0.48865650307979364
Pinks,2,0.07104001764262173,0.6900796483949985,0.29209939226094317,0.4574285714285714,0.6419701130762818,0.262446620615947,0.0,0.4815127549722154
Reds,6,0.5366897046380023,0.5337249540898106,0.4422647895991999,0.4642857142857143,0.4568549412285117,0.16506323604622192,0.45454545454545453,0.6449326856493339
Blues,4,0.2349202792890139,0.816764789666341,0.39826140472344024,0.8317142857142857,0.6955966315574154,0.4713292876630725,0.8181818181818182,0.6848574701031569
Oranges,6,0.576685251787771,0.4039235775655688,0.5542734056465882,0.2562857142857143,0.3109094257590361,0.31581720915620526,0.45454545454545453,0.6875928715257872
Blues,4,0.2349202792890139,0.9267573674708768,0.5681975536579736,0.5161428571428571,0.9270308911847944,0.7820895751616985,0.6363636363636364,0.8131617908500326
Whites,7,0.3285572891077374,0.5625266008724391,0.3257173628740673,0.395,0.46902785353671494,0.06500012187297959,0.2727272727272727,0.5015404569886147
Khakis,0,0.069816417267032,0.9421988392353008,0.6742826371259327,0.6048571428571429,0.8914754521223259,0.8887938544872444,0.6363636363636364,0.9953802522244898
Greys,5,0.4233001560089818,0.39664216118941165,0.37318255250403876,0.5925714285714285,0.48027305981963736,0.1134451370454075,0.0,0.4645360270169473
Purples,2,0.5099424410469119,0.5358846680598938,0.4700361566274329,0.127,0.4216268794513227,0.08690201521802013,0.5454545454545454,0.5194474110991543
Khakis,1,0.149998671281819,0.9294956657716835,0.5757365951227018,0.7878571428571428,0.43837600535962085,0.6200465912275593,0.6363636363636364,0.8241193733613624
Khakis,4,0.021260407767152184,0.21317889608567187,0.7278252173244095,0.5054285714285714,0.24199820361822152,0.6523820525682128,0.7272727272727273,0.08104261711568267
Oranges,5,0.1301660224258143,0.5041738451477888,0.5011923994153397,0.35485714285714287,0.40872176041381864,0.18713055025569206,0.0,0.647696448845386
Khakis,0,0.2349202792890139,0.16951057684533322,0.8730671590122316,0.2357142857142857,0.3023269326686995,0.5273206550417505,0.7272727272727273,0.24271632547471791
Purples,4,0.15653264167459238,0.4267996223404513,0.09939226094314951,0.8152857142857143,0.4237587798767004,0.1163263686943414,0.8181818181818182,0.45884630408568433
Purples,4,0.6181968768530404,0.42837560441594286,0.4194168782214016,0.221,0.4523505397814028,0.09068117461573547,0.5454545454545454,0.4684721772193134
Blues,4,0.7931373593218064,0.9051676002608434,0.7112854834987307,0.25042857142857144,0.27930242317843723,0.5421940473247371,0.6363636363636364,0.3836976587475297
Reds,6,0.4311430498906191,0.4015702852109643,0.5541964766520502,0.25642857142857145,0.49173484004818435,0.14089902072353164,0.2727272727272727,0.5911538562497192
Purples,7,0.27917081579823094,0.3299600737310879,0.14439572274790372,0.7317142857142858,0.35748181606957546,0.24380212271585341,0.5454545454545454,0.5034274966497699
Whites,2,0.03789341564293814,0.508723981601278,0.4550350026925148,0.15485714285714286,0.44404379927604976,0.04983169654071427,0.09090909090909091,0.4955719388876012
Pinks,0,0.28719247956840094,0.36543729413571974,0.10970074621124704,0.7961428571428572,0.41662380243215424,0.1818555237649219,0.36363636363636365,0.5597461436451423
Purples,1,0.6094108032459433,0.44169134475373795,0.08992999461497041,0.8328571428571429,0.3740755849483451,0.1461860068238839,0.5454545454545454,0.5031511844515123
Blues,4,0.7289416454355991,0.13773251804332665,0.5885837372105547,0.47828571428571426,0.8732912479108212,0.6473519478157551,0.6363636363636364,0.2782467750654814
Violets,7,0.2349202792890139,0.07894332970780317,0.8427571351642433,0.292,0.06097538602138419,0.8454213127418031,0.45454545454545453,0.08963613764129966
Yellows,4,0.2349202792890139,0.622189034879469,0.49049926917455194,0.6604285714285715,0.5843397664484872,0.23253491856720301,0.6363636363636364,0.34802484323658966
Violets,1,0.14799731050886125,0.8274301432957045,0.6166628202169399,0.7118571428571429,0.8777647403633291,0.6801721430500075,0.5454545454545454,0.8196751227189649
Purples,4,0.18024465631170972,0.42088458833674247,0.08331410108469886,0.8451428571428572,0.42539563180173695,0.13079992388594458,0.45454545454545453,0.4368563345493916
Khakis,4,0.12345548690189077,0.05745231117260492,0.8341410877759828,0.308,0.1909241007428553,0.8117877220207274,0.8181818181818182,0.046274764176109325
Pinks,0,0.6500306930308067,0.7262034129659843,0.2558658358335257,0.5247142857142857,0.6463093105701282,0.2994393136715906,0.5454545454545454,0.5042535279561904
Purples,1,0.41442564559784867,0.3856642733035081,0.5125778906069698,0.048,0.41398452467367874,0.17085774050820615,0.7272727272727273,0.4287505669480404
Khakis,2,0.2802104366900863,0.6453383763746492,0.9659973844141857,0.06314285714285714,0.6200072303098266,0.5781028521631831,0.45454545454545453,0.9700232584374147
Greys,3,0.47928881262268364,0.6235145846160649,0.31010077698284483,0.7097142857142857,0.5203516217706434,0.1770025417130717,0.36363636363636365,0.39224717521856195
Purples,1,0.6203175915314305,0.4433695179400862,0.4735748903761828,0.12042857142857143,0.3645813266951427,0.1596908321658262,0.8181818181818182,0.4676870636189356
Khakis,2,0.10965344120278707,0.25762162222420976,0.7532887145165011,0.45814285714285713,0.4804404684671898,0.2809576983967398,0.45454545454545453,0.42809189652640295
Khakis,0,0.45639737845878886,0.6415548108324917,0.7495191937841372,0.46514285714285714,0.6396070887900185,0.30792027809880573,0.6363636363636364,0.6923278484505454
Purples,4,0.396914494830308,0.4283080194395869,0.42934071851680905,0.20257142857142857,0.4454035116181907,0.09052106350770056,0.45454545454545453,0.5157182819272171
Oranges,5,0.5692459416924636,0.39214095250474257,0.5988152934841141,0.17357142857142857,0.36635927136358903,0.30894040948560403,0.36363636363636365,0.7177401188128548
Purples,1,0.11886612359268657,0.429510756087489,0.169089929994615,0.6858571428571428,0.4721076390711564,0.08058961106461744,0.6363636363636364,0.46605179112827533
Purples,0,0.16708305438292387,0.4312709542122107,0.20540041541657056,0.6184285714285714,0.41234159586442387,0.11763540869596811,0.9090909090909091,0.47338426739182304
Khakis,7,0.25129202795287187,0.023568991148593232,0.5798907608277559,0.7801428571428571,0.1266585205874255,0.8286961384223925,0.45454545454545453,0.11092531064470638
